,county_x,state_name,lat,lng,population,county_state,density
2705,Brown,Illinois,39.9618,-90.7504,6320,Brown_IL,20.67724521511533
2706,Antelope,Nebraska,42.1769,-98.0667,6302,Antelope_NE,7.353044127599001
2707,Van Buren,Tennessee,35.696,-85.4526,6293,Van Buren_TN,23.012506399473416
2708,Teton,Montana,47.8371,-112.2409,6291,Teton_MT,2.768182838234453
2709,Hamlin,South Dakota,44.6738,-97.1883,6288,Hamlin_SD,12.405792526535926
2710,Henderson,Illinois,40.818,-90.9251,6284,Henderson_IL,16.58879121459307
2711,Spink,South Dakota,44.938,-98.3462,6283,Spink_SD,4.1778877163584625
2712,Randolph,Georgia,31.7626,-84.7542,6270,Randolph_GA,14.606872451951077
2713,Gentry,Missouri,40.2121,-94.4099,6224,Gentry_MO,12.662760416666668
2714,Pawnee,Kansas,38.1813,-99.2367,6220,Pawnee_KS,8.247477359216091
2715,Lafayette,Arkansas,33.2416,-93.607,6211,Lafayette_AR,11.796771130104464
2716,Bland,Virginia,37.134,-81.1302,6211,Bland_VA,17.316753561769872
2717,Menifee,Kentucky,37.9414,-83.5989,6203,Menifee_KY,30.421775380088278
2718,Iron,Wisconsin,46.2623,-90.242,6164,Iron_WI,8.140195185082472
2719,Calhoun,West Virginia,38.8445,-81.1176,6158,Calhoun_WV,21.944266267550425
2720,Woodruff,Arkansas,35.1863,-91.2431,6157,Woodruff_AR,10.496794871794872
2721,Edwards,Illinois,38.4165,-88.0533,6118,Edwards_IL,27.51517877220598
2722,Osceola,Iowa,43.3786,-95.6237,6114,Osceola_IA,15.332146350026331
2723,Pendleton,West Virginia,38.6807,-79.3509,6111,Pendleton_WV,8.756645220456532
2724,Grant,Minnesota,45.9341,-96.0122,6108,Grant_MN,11.178419135813767
2725,Clay,Nebraska,40.5244,-98.0513,6084,Clay_NE,10.617245170409927
2726,Reynolds,Missouri,37.3623,-90.9691,6058,Reynolds_MO,7.467948717948717
2727,Presidio,Texas,29.9998,-104.2405,6043,Presidio_TX,1.5673672224945596
2728,Pondera,Montana,48.2278,-112.2263,6012,Pondera_MT,3.700375453929956
2729,Shelby,Missouri,39.7978,-92.0766,6011,Shelby_MO,11.999680594094983
2730,Ohio,Indiana,38.9501,-84.9651,5993,Ohio_IN,69.10747232472325
2731,Essex,Vermont,44.7275,-71.7359,5972,Essex_VT,8.977751052315092
2732,Greenwood,Kansas,37.8778,-96.2326,5956,Greenwood_KS,5.226074214465591
2733,Cumberland,Kentucky,36.7866,-85.3885,5948,Cumberland_KY,19.44934929043228
2734,Sherman,Kansas,39.3514,-101.72,5919,Sherman_KS,5.606175412009851
2735,Quitman,Mississippi,34.2514,-90.2891,5908,Quitman_MS,14.593419622566941
2736,Sullivan,Missouri,40.2106,-93.1115,5903,Sullivan_MO,9.068284814501881
2737,Taylor,Iowa,40.7374,-94.6964,5901,Taylor_IA,11.051596591441145
2738,Chouteau,Montana,47.8806,-110.4353,5888,Chouteau_MT,1.4819140046913855
2739,Gilpin,Colorado,39.8575,-105.5226,5877,Gilpin_CO,39.213985454060186
2740,Miller,Georgia,31.164,-84.7308,5873,Miller_GA,20.74898427839604
2741,Ontonagon,Michigan,46.6644,-89.3148,5870,Ontonagon_MI,4.475688699457885
2742,Benson,North Dakota,48.0694,-99.366,5861,Benson_ND,4.245255685933652
2743,Sullivan,Pennsylvania,41.4462,-76.5122,5849,Sullivan_PA,12.999511045917233
2744,Stanton,Nebraska,41.9169,-97.1939,5835,Stanton_NE,13.57513435544285
2745,Carson,Texas,35.4035,-101.3542,5802,Carson_TX,6.284730120560231
2746,San Saba,Texas,31.1552,-98.8176,5802,San Saba_TX,5.114282440258447
2747,Ottawa,Kansas,39.1325,-97.6502,5782,Ottawa_KS,8.018194172872377
2748,Mitchell,Kansas,39.3933,-98.2094,5767,Mitchell_KS,8.24069046326198
2749,Talbot,Georgia,32.6995,-84.533,5753,Talbot_GA,14.630858828615754
2750,Lander,Nevada,39.9335,-117.0381,5745,Lander_NV,1.0457566308615616
2751,Crowley,Colorado,38.3266,-103.7845,5734,Crowley_CO,7.26751923345036
2752,McCook,South Dakota,43.6743,-97.3684,5732,McCook_SD,9.977024298544872
2753,Prince of Wales-Hyder,Alaska,55.8011,-133.0167,5730,Prince of Wales-Hyder_AK,0.7732146568033444
2754,Gray,Kansas,37.7382,-100.4379,5696,Gray_KS,6.5554148923926805
2755,Alfalfa,Oklahoma,36.731,-98.324,5685,Alfalfa_OK,6.559741533491029
2756,Covington,Virginia,37.7785,-79.9868,5671,Covington_VA,1000.1763668430335
2757,Lynn,Texas,33.1768,-101.8161,5667,Lynn_TX,6.3539938108265686
2758,Ransom,North Dakota,46.4562,-97.6574,5662,Ransom_ND,6.562735439003188
2759,Cook,Minnesota,47.9026,-90.5354,5633,Cook_MN,3.8832207362470705
2760,Emporia,Virginia,36.6953,-77.5357,5633,Emporia_VA,817.5616835994194
2761,Audubon,Iowa,41.6846,-94.9058,5622,Audubon_IA,12.687021867172161
2762,Tripp,South Dakota,43.3459,-99.8839,5607,Tripp_SD,3.4750111557340473
2763,Putnam,Illinois,41.2045,-89.2858,5600,Putnam_IL,35.043804755944926
2764,Lincoln,Minnesota,44.4126,-96.2671,5594,Lincoln_MN,10.416550285831333
2765,Dixon,Nebraska,42.4931,-96.8677,5561,Dixon_NE,11.673208925460232
2766,Lincoln,Colorado,38.9881,-103.514,5561,Lincoln_CO,2.1503505291772522
2767,Fillmore,Nebraska,40.5247,-97.5965,5551,Fillmore_NE,9.629462581965791
2768,Calhoun,Georgia,31.5292,-84.6245,5528,Calhoun_GA,19.730173459918625
2769,Bent,Colorado,37.9551,-103.0717,5524,Bent_CO,3.64885395336548
2770,Washington,Kansas,39.7842,-97.0875,5519,Washington_KS,6.142733121118358
2771,Greer,Oklahoma,34.9357,-99.5608,5498,Greer_OK,8.599224224224224
2772,Cotton,Oklahoma,34.2902,-98.3722,5475,Cotton_OK,8.599836642372455
2773,Cherry,Nebraska,42.545,-101.1186,5468,Cherry_NE,0.9173696254689188
2774,Day,South Dakota,45.3671,-97.6074,5460,Day_SD,5.308340706028758
2775,Harper,Kansas,37.1916,-98.0755,5446,Harper_KS,6.795268516669994
2776,Garza,Texas,33.1799,-101.2984,5435,Garza_TX,6.068828442538747
2777,Norton,Kansas,39.7844,-99.9035,5392,Norton_KS,6.142349403080288
2778,Haskell,Texas,33.1782,-99.7303,5390,Haskell_TX,5.969190560040754
2779,Morris,Kansas,38.6874,-96.6499,5388,Morris_KS,7.72606039748774
2780,Jefferson,Oklahoma,34.111,-97.8358,5377,Jefferson_OK,7.08665568369028
2781,Mahnomen,Minnesota,47.3253,-95.8091,5371,Mahnomen_MN,9.657640162548999
2782,Boone,Nebraska,41.7068,-98.0672,5366,Boone_NE,7.814297572412587
2783,Delta,Texas,33.3863,-95.6723,5345,Delta_TX,19.29045762956547
2784,Stark,Illinois,41.0934,-89.7975,5324,Stark_IL,18.48996318677502
2785,Hartley,Texas,35.84,-102.6029,5307,Hartley_TX,3.62933834843563
2786,Walworth,South Dakota,45.4299,-100.0315,5298,Walworth_SD,7.485059549879206
2787,Floyd,Texas,34.0724,-101.3032,5294,Floyd_TX,5.3356715951581855
2788,Lincoln,Idaho,43.0024,-114.1383,5276,Lincoln_ID,4.376498303650677
2789,Coal,Oklahoma,34.5882,-96.2978,5275,Coal_OK,10.179074524333295
2790,Yukon-Koyukuk,Alaska,65.5087,-151.3896,5271,Yukon-Koyukuk_AK,0.03612756134026056
2791,Carter,Missouri,36.9412,-90.9623,5269,Carter_MO,10.38062965443871
2792,McHenry,North Dakota,48.2346,-100.6363,5264,McHenry_ND,2.8088298854377327
2793,Johnson,Nebraska,40.3926,-96.2651,5263,Johnson_NE,13.99250259218887
2794,Brule,South Dakota,43.7181,-99.0809,5261,Brule_SD,6.424001172218423
2795,Dewey,South Dakota,45.1566,-100.8718,5230,Dewey_SD,2.2713059792238477
2796,Martin,Texas,32.306,-101.9513,5230,Martin_TX,5.717221627057872
2797,Cameron,Louisiana,29.8754,-93.1937,5222,Cameron_LA,3.977272727272727
2798,Atchison,Missouri,40.4308,-95.4281,5216,Atchison_MO,9.57556175649875
2799,Stevens,Kansas,37.1923,-101.3121,5212,Stevens_KS,7.163965747116958
2800,Kingsbury,South Dakota,44.3696,-97.4915,5210,Kingsbury_SD,6.21443992509274
2801,Polk,Nebraska,41.1869,-97.5684,5209,Polk_NE,11.869929814966731
2802,Hansford,Texas,36.2774,-101.3546,5182,Hansford_TX,5.63383344205262
2803,Aleutians West,Alaska,52.7985,-106.5633,5178,Aleutians West_AK,1.177682707987909
2804,Warren,Georgia,33.4089,-82.6768,5175,Warren_GA,18.124824880919025
2805,Garfield,Utah,37.8549,-111.4432,5170,Garfield_UT,0.9991844181345207
2806,Big Stone,Minnesota,45.4261,-96.411,5152,Big Stone_MN,10.36724016500654
2807,Wirt,West Virginia,39.0225,-81.3787,5131,Wirt_WV,22.022404395038414
2808,Hamilton,New York,43.6611,-74.4974,5102,Hamilton_NY,2.965606635704695
2809,Pulaski,Illinois,37.2232,-89.1266,5074,Pulaski_IL,25.270182778026797
2810,Custer,Colorado,38.1087,-105.3675,5073,Custer_CO,6.865703961347426
2811,Crosby,Texas,33.6147,-101.3,5072,Crosby_TX,5.638625473869107
2812,Scott,Kansas,38.4822,-100.9069,5071,Scott_KS,7.0673988181514105
2813,Musselshell,Montana,46.4966,-108.3981,5068,Musselshell_MT,2.714297190905926
2814,Pickett,Tennessee,36.5584,-85.0749,5062,Pickett_TN,31.070464031426468
2815,Sheridan,Nebraska,42.5048,-102.4089,5058,Sheridan_NE,2.0720676432995773
2816,Alexander,Illinois,37.1915,-89.3375,5042,Alexander_IL,21.330061764954735
2817,Beaver,Oklahoma,36.7497,-100.4768,5041,Beaver_OK,2.778390176150268
2818,Toole,Montana,48.6554,-111.6956,5028,Toole_MT,2.631152044794474
2819,Ouray,Colorado,38.1555,-107.7693,5024,Ouray_CO,9.295613077506614
2820,Stewart,Georgia,32.0785,-84.8352,4978,Stewart_GA,10.852408981905384
2821,Dickey,North Dakota,46.1102,-98.5047,4959,Dickey_ND,4.384615384615385
2822,Thayer,Nebraska,40.1762,-97.5949,4938,Thayer_NE,8.594552258289097
2823,Wheeler,Texas,35.4012,-100.2698,4902,Wheeler_TX,5.361713298186512
2824,Craig,Virginia,37.4817,-80.2115,4881,Craig_VA,14.763618765312604
2825,Phillips,Kansas,39.7846,-99.347,4874,Phillips_KS,5.499700980558094
2826,Rooks,Kansas,39.3502,-99.325,4869,Rooks_KS,5.4810095233806875
2827,Gallatin,Illinois,37.7628,-88.2305,4857,Gallatin_IL,15.003243443610415
2828,Scott,Illinois,39.6441,-90.4747,4847,Scott_IL,19.31691375737287
2829,Washington,Colorado,39.971,-103.2013,4839,Washington_CO,1.9194916262723227
2830,Jim Hogg,Texas,27.0434,-98.6973,4797,Jim Hogg_TX,4.222302417899676
2831,Mineral,Montana,47.1472,-114.9983,4796,Mineral_MT,3.931727631945697
2832,Dillingham,Alaska,59.8003,-158.2346,4780,Dillingham_AK,0.25596017730864834
2833,Carlisle,Kentucky,36.8532,-88.971,4763,Carlisle_KY,24.744142552859888
2834,Calhoun,Arkansas,33.5581,-92.503,4717,Calhoun_AR,7.507918570041543
2835,Scotland,Missouri,40.4526,-92.1471,4698,Scotland_MO,10.714530070472323
2836,Oneida,Idaho,42.195,-112.5394,4681,Oneida_ID,3.899760899086085
2837,Putnam,Missouri,40.4789,-93.0162,4675,Putnam_MO,9.026839158138637
2838,Ringgold,Iowa,40.7352,-94.244,4664,Ringgold_IA,8.674465750367327
2839,Republic,Kansas,39.8278,-97.6506,4662,Republic_KS,6.507719366816494
2840,Hyde,North Carolina,35.5306,-76.2517,4625,Hyde_NC,7.547323759791123
2841,Crane,Texas,31.4286,-102.5156,4623,Crane_TX,5.884973776668874
2842,Hot Springs,Wyoming,43.719,-108.4421,4618,Hot Springs_WY,2.304517713048121
2843,Florence,Wisconsin,45.8485,-88.3981,4617,Florence_WI,9.460483986640167
2844,Furnas,Nebraska,40.1764,-99.9123,4605,Furnas_NE,6.412845186536506
2845,Adams,Idaho,44.8895,-116.4538,4599,Adams_ID,3.370267774699908
2846,Wahkiakum,Washington,46.2918,-123.4244,4573,Wahkiakum_WA,17.306236754465637
2847,Mineral,Nevada,38.5386,-118.4349,4557,Mineral_NV,1.213129592162709
2848,Morrill,Nebraska,41.716,-103.0104,4544,Morrill_NE,3.191571553994732
2849,Schley,Georgia,32.2617,-84.3148,4539,Schley_GA,27.08072310721317
2850,Mills,Texas,31.4952,-98.5954,4499,Mills_TX,6.0138214968387
2851,Phillips,Colorado,40.594,-102.3576,4491,Phillips_CO,6.531223640964487
2852,Cameron,Pennsylvania,41.4367,-78.204,4475,Cameron_PA,11.267499244636921
2853,Hickman,Kentucky,36.6781,-88.9761,4470,Hickman_KY,18.286696121747667
2854,Lincoln,Nevada,37.6433,-114.8775,4452,Lincoln_NV,0.41867249222042185
2855,Dewey,Oklahoma,35.9876,-99.0079,4433,Dewey_OK,4.432423784907962
2856,Custer,Idaho,44.2411,-114.2817,4411,Custer_ID,0.895552690617101
2857,Calhoun,Illinois,39.1693,-90.6676,4406,Calhoun_IL,17.358758175084706
2858,Guadalupe,New Mexico,34.8633,-104.7907,4379,Guadalupe_NM,1.445038064658771
2859,Kimble,Texas,30.4868,-99.7487,4355,Kimble_TX,3.482050051970896
2860,Marshall,South Dakota,45.7586,-97.5986,4355,Marshall_SD,5.19869644626422
2861,Deuel,South Dakota,44.76,-96.668,4318,Deuel_SD,6.924865688397082
2862,Menominee,Wisconsin,45.0044,-88.71,4256,Menominee_WI,11.8895966029724
2863,Holt,Missouri,40.0944,-95.2155,4254,Holt_MO,9.21038387425033
2864,Phillips,Montana,48.2592,-107.9133,4224,Phillips_MT,0.8218586379794419
2865,Mora,New Mexico,36.0105,-104.945,4176,Mora_NM,2.1624980581016002
2866,Kittson,Minnesota,48.7766,-96.7829,4163,Kittson_MN,3.7946184416815547
2867,Barber,Kansas,37.2289,-98.6848,4153,Barber_KS,3.6619022846108407
2868,Storey,Nevada,39.447,-119.5293,4139,Storey_NV,15.710761055228696
2869,Grant,Oklahoma,36.7961,-97.7861,4137,Grant_OK,4.134684576637084
2870,Bath,Virginia,38.0587,-79.7411,4123,Bath_VA,7.752040010529086
2871,LaMoure,North Dakota,46.4569,-98.5355,4107,LaMoure_ND,3.580083334786171
2872,Hidalgo,New Mexico,31.914,-108.7148,4097,Hidalgo_NM,1.1890423521968405
2873,Valley,Nebraska,41.5673,-98.9819,4094,Valley_NE,7.20635088275158
2874,Nuckolls,Nebraska,40.1764,-98.0472,4089,Nuckolls_NE,7.10759603685034
2875,Schuyler,Missouri,40.4703,-92.521,4044,Schuyler_MO,13.135414298242765
2876,Dunn,North Dakota,47.3568,-102.6182,4043,Dunn_ND,2.011843152866242
2877,Union,New Mexico,36.4816,-103.471,4039,Union_NM,1.0545691906005221
2878,Edmunds,South Dakota,45.4188,-99.2153,4033,Edmunds_SD,3.5204874386773515
2879,Owsley,Kentucky,37.4192,-83.6831,4021,Owsley_KY,20.298854056237065
2880,Stafford,Kansas,38.031,-98.7174,4004,Stafford_KS,5.055236411842687
2881,Columbia,Washington,46.2975,-117.9078,3996,Columbia_WA,4.5993945741876825
2882,Gregory,South Dakota,43.1924,-99.1856,3993,Gregory_SD,3.9303889047473746
2883,Tensas,Louisiana,32.0019,-91.3401,3992,Tensas_LA,6.625946089496747
2884,Pierce,North Dakota,48.2496,-99.9718,3961,Pierce_ND,3.891650783046118
2885,Mason,Texas,30.7177,-99.2261,3951,Mason_TX,4.238952010042164
2886,Meade,Kansas,37.2382,-100.3662,3949,Meade_KS,4.036099016782159
2887,Wells,North Dakota,47.5875,-99.6609,3942,Wells_ND,3.1008117802529735
2888,Red Lake,Minnesota,47.8717,-96.0953,3922,Red Lake_MN,9.069676016927595
2889,Kearny,Kansas,38.0003,-101.3199,3910,Kearny_KS,4.488783780681009
2890,Clark,South Dakota,44.8582,-97.7295,3876,Clark_SD,4.046266911641891
2891,Corson,South Dakota,45.7086,-101.1969,3859,Corson_SD,1.5604970621893868
2892,Sharkey,Mississippi,32.8798,-90.8132,3848,Sharkey_MS,8.996750134436885
2893,Sargent,North Dakota,46.1078,-97.6306,3822,Sargent_ND,4.450655021834061
2894,Lake of the Woods,Minnesota,48.7712,-94.9046,3800,Lake of the Woods_MN,2.930515925040487
2895,Sioux,North Dakota,46.1127,-101.0404,3789,Sioux_ND,3.4630570686944764
2896,Knox,Missouri,40.1282,-92.1481,3760,Knox_MO,7.435091257835519
2897,Pope,Illinois,37.4127,-88.5615,3757,Pope_IL,10.130507469125815
2898,Lyman,South Dakota,43.8958,-99.8474,3717,Lyman_SD,2.266518695577941
2899,Ellis,Oklahoma,36.2184,-99.7546,3717,Ellis_OK,3.0240656068470635
2900,Sweet Grass,Montana,45.8139,-109.941,3713,Sweet Grass_MT,2.0015309312805916
2901,Echols,Georgia,30.7101,-82.894,3705,Echols_GA,9.16784203102962
2902,Haskell,Kansas,37.5622,-100.8712,3695,Haskell_KS,6.399709025408317
2903,Catron,New Mexico,33.9152,-108.4046,3685,Catron_NM,0.5319141258204252
2904,Sheridan,Montana,48.7212,-104.5047,3677,Sheridan_MT,2.1931551133855827
2905,Cavalier,North Dakota,48.7723,-98.4648,3663,Cavalier_ND,2.4609327761579083
2906,Fisher,Texas,32.7428,-100.4022,3661,Fisher_TX,4.062541613032092
2907,Lewis,Idaho,46.237,-116.4263,3649,Lewis_ID,7.617317969271877
2908,Adams,Iowa,41.029,-94.6992,3641,Adams_IA,8.596590640789536
2909,Chase,Nebraska,40.5242,-101.698,3639,Chase_NE,4.068194522079374
2910,Hardin,Illinois,37.5182,-88.2668,3623,Hardin_IL,20.316267593786797
2911,Norton,Virginia,36.9315,-82.6262,3620,Norton_VA,480.74369189907037
2912,Smith,Kansas,39.7852,-98.7855,3579,Smith_KS,3.9969623532827807
2913,Costilla,Colorado,37.2781,-105.4282,3571,Costilla_CO,2.910113275201695
2914,Hardeman,Texas,34.2902,-99.7457,3529,Hardeman_TX,5.074923063648653
2915,Mercer,Missouri,40.4223,-93.5686,3501,Mercer_MO,7.708397551631512
2916,Osborne,Kansas,39.3503,-98.7679,3473,Osborne_KS,3.891796187765439
2917,Hanson,South Dakota,43.6748,-97.7873,3473,Hanson_SD,7.988315392400405
2918,Baylor,Texas,33.6165,-99.2135,3464,Baylor_TX,3.9780883585791886
2919,Baca,Colorado,37.3192,-102.5604,3460,Baca_CO,1.3538259277229119
2920,Aleutians East,Alaska,55.3669,-161.9805,3423,Aleutians East_AK,0.4898299118220299
2921,Granite,Montana,46.4045,-113.4404,3419,Granite_MT,1.9792293798916314
2922,Petersburg,Alaska,57.1204,-132.934,3394,Petersburg_AK,0.581668363342211
2923,Webster,Nebraska,40.1764,-98.5,3385,Webster_NE,5.888082937605455
2924,Roger Mills,Oklahoma,35.6883,-99.6958,3378,Roger Mills_OK,2.958305236147723
2925,Tyrrell,North Carolina,35.8172,-76.209,3376,Tyrrell_NC,8.65840835064502
2926,Foster,North Dakota,47.4571,-98.883,3372,Foster_ND,5.308564231738035
2927,Chautauqua,Kansas,37.15,-96.2454,3370,Chautauqua_KS,5.251757078963362
2928,Bennett,South Dakota,43.195,-101.664,3354,Bennett_SD,2.8296872495338694
2929,Kimball,Nebraska,41.1978,-103.7149,3348,Kimball_NE,3.5178413819190517
2930,Nance,Nebraska,41.3973,-97.9922,3342,Nance_NE,7.57273633644521
2931,Hudspeth,Texas,31.4562,-105.3865,3331,Hudspeth_TX,0.7287245679282432
2932,Knox,Texas,33.6061,-99.7414,3322,Knox_TX,3.91283863368669
2933,Coke,Texas,31.8886,-100.53,3315,Coke_TX,3.6882099665112764
2934,Hemphill,Texas,35.8376,-100.2706,3311,Hemphill_TX,3.639741447541993
2935,Sutton,Texas,30.4984,-100.5382,3306,Sutton_TX,2.274103015628439
2936,Concho,Texas,31.3266,-99.864,3301,Concho_TX,3.3294669423571537
2937,Traverse,Minnesota,45.7722,-96.4716,3279,Traverse_MN,5.7116479994425955
2938,Donley,Texas,34.9654,-100.814,3276,Donley_TX,3.5234520365251623
2939,Emmons,North Dakota,46.2851,-100.2387,3269,Emmons_ND,2.165072721010941
2940,Reagan,Texas,31.3662,-101.5231,3259,Reagan_TX,2.772909044499277
2941,Harper,Oklahoma,36.7888,-99.6673,3231,Harper_OK,3.109720885466795
2942,Upton,Texas,31.3688,-102.0431,3227,Upton_TX,2.598898266864248
2943,Shackelford,Texas,32.7359,-99.354,3169,Shackelford_TX,3.46736692379233
2944,Kinney,Texas,29.3502,-100.418,3140,Kinney_TX,2.3029982984216395
2945,Woodson,Kansas,37.8867,-95.7401,3118,Woodson_KS,6.22840135035257
2946,Perkins,South Dakota,45.4905,-102.4757,3058,Perkins_SD,1.0649041307693916
2947,Hand,South Dakota,44.5478,-99.0049,3045,Hand_SD,2.1196174247170365
2948,Nelson,North Dakota,47.9217,-98.192,3015,Nelson_ND,3.071453311872211
2949,Stanley,South Dakota,44.4123,-100.7359,3012,Stanley_SD,2.086913142287013
2950,Harlan,Nebraska,40.1765,-99.4046,3006,Harlan_NE,5.437968088570498
2951,Sherman,Nebraska,41.2206,-98.9762,2974,Sherman_NE,5.2559027286865545
2952,Lipscomb,Texas,36.2776,-100.2731,2964,Lipscomb_TX,3.179882202744311
2953,Rush,Kansas,38.5231,-99.3092,2957,Rush_KS,4.117180211915735
2954,Bowman,North Dakota,46.1126,-103.5206,2935,Bowman_ND,2.5257088765543654
2955,Lincoln,Kansas,39.0453,-98.2077,2924,Lincoln_KS,4.0674948182564306
2956,Glascock,Georgia,33.2293,-82.6107,2913,Glascock_GA,20.209518523657557
2957,Jewell,Kansas,39.7847,-98.2183,2909,Jewell_KS,3.1995864405288286
2958,Crockett,Texas,30.7231,-101.412,2881,Crockett_TX,1.0262091172678116
2959,Franklin,Nebraska,40.1763,-98.9528,2868,Franklin_NE,4.979858313654675
2960,Clay,Georgia,31.6262,-84.9801,2853,Clay_GA,14.615029967727063
2961,Perkins,Nebraska,40.851,-101.6497,2835,Perkins_NE,3.2099911682782674
2962,Baker,Georgia,31.3261,-84.4447,2830,Baker_GA,8.245440242410115
2963,Hall,Texas,34.5308,-100.6811,2827,Hall_TX,3.130363529659281
2964,Jackson,South Dakota,43.6943,-101.6281,2826,Jackson_SD,1.511933359370402
2965,Douglas,South Dakota,43.3869,-98.3661,2823,Douglas_SD,6.511660092727148
2966,Real,Texas,29.8318,-99.8222,2821,Real_TX,4.030518209484077
2967,Edwards,Kansas,37.8876,-99.3122,2817,Edwards_KS,4.528793286389505
2968,Fallon,Montana,46.334,-104.4174,2817,Fallon_MT,1.738534742922738
2969,Gove,Kansas,38.9161,-100.483,2796,Gove_KS,2.6097183072299277
2970,Trego,Kansas,38.9143,-99.8728,2778,Trego_KS,3.1273570568170306
2971,Decatur,Kansas,39.7847,-100.4599,2746,Decatur_KS,3.073135247048291
2972,Brown,Nebraska,42.43,-99.9295,2739,Brown_NE,2.24272894012839
2973,Collingsworth,Texas,34.9648,-100.27,2733,Collingsworth_TX,2.9745319982585983
2974,Sierra,California,39.5803,-120.5161,2731,Sierra_CA,2.864545092198284
2975,Logan,Kansas,38.9173,-101.1484,2720,Logan_KS,2.53497236693725
2976,Ness,Kansas,38.4794,-99.9161,2659,Ness_KS,2.4740637357525004
2977,Butte,Idaho,43.7229,-113.172,2654,Butte_ID,1.1886154466265089
2978,Morton,Kansas,37.1914,-101.7992,2647,Morton_KS,3.6264248136782116
2979,Cheyenne,Kansas,39.7859,-101.7319,2628,Cheyenne_KS,2.5767737380868336
2980,Hitchcock,Nebraska,40.1763,-101.0423,2601,Hitchcock_NE,3.6632254975141896
2981,Rich,Utah,41.6323,-111.2445,2588,Rich_UT,2.5162124585573586
2982,Chase,Kansas,38.302,-96.594,2579,Chase_KS,3.323924783152251
2983,Aurora,South Dakota,43.718,-98.5615,2573,Aurora_SD,3.633257081532944
2984,Frontier,Nebraska,40.5301,-100.3942,2562,Frontier_NE,2.6289056487609668
2985,Wayne,Utah,38.3244,-110.9038,2557,Wayne_UT,1.039295701372179
2986,Pawnee,Nebraska,40.1315,-96.2371,2539,Pawnee_NE,5.883170748661863
2987,Rawlins,Kansas,39.7852,-101.0765,2533,Rawlins_KS,2.3681307380191097
2988,Cochran,Texas,33.6042,-102.8285,2520,Cochran_TX,3.2506901266737183
2989,McIntosh,North Dakota,46.1118,-99.4412,2512,McIntosh_ND,2.5759082845394228
2990,Hamilton,Kansas,37.9991,-101.7912,2485,Hamilton_KS,2.4937530732872384
2991,Elk,Kansas,37.4537,-96.2441,2464,Elk_KS,3.8066399913485456
2992,Hettinger,North Dakota,46.4325,-102.4603,2453,Hettinger_ND,2.166482667255465
2993,Harmon,Oklahoma,34.7441,-99.8462,2452,Harmon_OK,4.559146182737718
2994,Sheridan,Kansas,39.3503,-100.4418,2442,Sheridan_KS,2.7243518229282877
2995,Sherman,Texas,36.2777,-101.8934,2434,Sherman_TX,2.636967379175108
2996,Potter,South Dakota,45.0645,-99.9572,2430,Potter_SD,2.804417823633279
2997,Schleicher,Texas,30.8974,-100.5383,2426,Schleicher_TX,1.851046459282319
2998,Kiowa,Kansas,37.5582,-99.2861,2422,Kiowa_KS,3.352759589695317
2999,Niobrara,Wyoming,43.0564,-104.4754,2415,Niobrara_WY,0.9197162018577125
3000,Ziebach,South Dakota,44.9804,-101.6658,2410,Ziebach_SD,1.2281318636518832
3001,Graham,Kansas,39.3497,-99.8832,2406,Graham_KS,2.678422335771299
